sysDescr,['Linux gerencia-VirtualBox 4.15.0-54-generic #58-Ubuntu SMP Mon Jun 24 10:55:24 UTC 2019 x86_64']
hrSWInstalledName,['sessioninstaller-0.20+bzr150-0ubuntu4.1']
hrSWInstalledName,['sgml-base-1.29']
hrSWInstalledName,['sgml-data-2.0.10']
hrSWInstalledName,['shared-mime-info-1.9-2']
hrSWInstalledName,['simple-scan-3.28.0-0ubuntu1']
hrSWInstalledName,['slick-greeter-1.2.7+tina']
hrSWInstalledName,['smbclient-2:4.7.6+dfsg~ubuntu-0ubuntu2.11']
hrSWInstalledName,['smistrip-0.4.8+dfsg2-15']
hrSWInstalledName,['snmp-5.7.3+dfsg-1.8ubuntu3.6']
hrSWInstalledName,['snmp-mibs-downloader-1.1+nmu1']
hrSWInstalledName,['snmpd-5.7.3+dfsg-1.8ubuntu3.6']
hrSWInstalledName,['sound-theme-freedesktop-0.8-2ubuntu1']
hrSWInstalledName,['speech-dispatcher-0.8.8-1ubuntu1']
hrSWInstalledName,['speech-dispatcher-audio-plugins-0.8.8-1ubuntu1']
hrSWInstalledName,['speech-dispatcher-espeak-ng-0.8.8-1ubuntu1']
hrSWInstalledName,['squashfs-tools-1:4.3-6ubuntu0.18.04.1']
hrSWInstalledName,['ssh-askpass-gnome-1:7.6p1-4ubuntu0.3']
hrSWInstalledName,['ssl-cert-1.0.39']
hrSWInstalledName,['strace-4.21-1ubuntu1']
hrSWInstalledName,['sudo-1.8.21p2-3ubuntu1']
hrSWInstalledName,['synaptic-0.84.3linuxmint1+tara']
hrSWInstalledName,['syslinux-3:6.03+dfsg1-2']
hrSWInstalledName,['syslinux-common-3:6.03+dfsg1-2']
hrSWInstalledName,['syslinux-legacy-2:3.63+dfsg-2ubuntu9']
hrSWInstalledName,['syslinux-utils-3:6.03+dfsg1-2']
hrSWInstalledName,['system-config-printer-1.5.11-1ubuntu2']
hrSWInstalledName,['system-config-printer-common-1.5.11-1ubuntu2']
hrSWInstalledName,['system-config-printer-gnome-1.5.11-1ubuntu2']
hrSWInstalledName,['system-config-printer-udev-1.5.11-1ubuntu2']
hrSWInstalledName,['system-tools-backends-2.10.2-3']
hrSWInstalledName,['systemd-237-3ubuntu10.23']
hrSWInstalledName,['systemd-coredump-237-3ubuntu10.23']
hrSWInstalledName,['systemd-sysv-237-3ubuntu10.23']
hrSWInstalledName,['sysvinit-utils-2.88dsf-59.10ubuntu1']
hrSWInstalledName,['t1utils-1.41-2']
hrSWInstalledName,['tar-1.29b-2ubuntu0.1']
hrSWInstalledName,['tcpd-7.6.q-27']
hrSWInstalledName,['tcpdump-4.9.2-3']
hrSWInstalledName,['telnet-0.17-41']
hrSWInstalledName,['thermald-1.7.0-5ubuntu2']
hrSWInstalledName,['thunar-1.6.15-0ubuntu1']
hrSWInstalledName,['thunar-archive-plugin-0.3.1-4']
hrSWInstalledName,['thunar-data-1.6.15-0ubuntu1']
hrSWInstalledName,['thunar-media-tags-plugin-0.2.1-1']
hrSWInstalledName,['thunar-volman-0.8.1-2']
hrSWInstalledName,['thunderbird-1:60.8.0+build1-0ubuntu0.18.04.1']
hrSWInstalledName,['thunderbird-gnome-support-1:60.8.0+build1-0ubuntu0.18.04.1']
hrSWInstalledName,['thunderbird-locale-en-1:60.8.0+build1-0ubuntu0.18.04.1']
hrSWInstalledName,['thunderbird-locale-en-us-1:60.8.0+build1-0ubuntu0.18.04.1']
hrSWInstalledName,['time-1.7-25.1build1']
hrSWInstalledName,['timeshift-19.01.0.1+tina']
hrSWInstalledName,['tkmib-5.7.3+dfsg-1.8ubuntu3.6']
hrSWInstalledName,['tomboy-1.15.9-0ubuntu1']
hrSWInstalledName,['transmission-common-2.92-3ubuntu2']
hrSWInstalledName,['transmission-gtk-2.92-3ubuntu2']
hrSWInstalledName,['tumbler-0.2.1-0ubuntu1']
hrSWInstalledName,['tumbler-common-0.2.1-0ubuntu1']
hrSWInstalledName,['tzdata-2019a-0ubuntu0.18.04']
hrSWInstalledName,['ubuntu-advantage-tools-17']
hrSWInstalledName,['ubuntu-dbgsym-keyring-2018.09.18.1~18.04.0']
hrSWInstalledName,['ubuntu-drivers-common-1:0.5.2.3']
hrSWInstalledName,['ubuntu-keyring-2018.09.18.1~18.04.0']
hrSWInstalledName,['ubuntu-minimal-1.417.1']
hrSWInstalledName,['ubuntu-mono-16.10+18.04.20181005-0ubuntu1']
hrSWInstalledName,['ubuntu-system-adjustments-2019.07.29']
hrSWInstalledName,['ubuntu-system-service-0.3.1']
hrSWInstalledName,['ucf-3.0038']
hrSWInstalledName,['udev-237-3ubuntu10.53']
hrSWInstalledName,['udisks2-2.7.6-3ubuntu0.2']
hrSWInstalledName,['ufw-0.36-0ubuntu0.18.04.1']
hrSWInstalledName,['uno-libs3-6.0.7-0ubuntu0.18.04.7']
hrSWInstalledName,['unzip-6.0-21ubuntu1']
hrSWInstalledName,['update-inetd-4.44']
hrSWInstalledName,['upower-0.99.7-2ubuntu0.18.04.1']
hrSWInstalledName,['ure-6.0.7-0ubuntu0.18.04.7']
hrSWInstalledName,['ureadahead-0.100.0-21']
hrSWInstalledName,['usb-modeswitch-2.5.2+repack0-2ubuntu1']
hrSWInstalledName,['usb-modeswitch-data-20170806-2']
hrSWInstalledName,['usbmuxd-1.1.0-2ubuntu0.1']
hrSWInstalledName,['usbutils-1:007-4build1']
hrSWInstalledName,['user-setup-1.63ubuntu5']
hrSWInstalledName,['util-linux-2.31.1-0.4ubuntu3.3']
hrSWInstalledName,['uuid-runtime-2.31.1-0.4ubuntu3.3']
hrSWInstalledName,['va-driver-all-2.1.0-3']
hrSWInstalledName,['vim-common-2:8.0.1453-1ubuntu1.1']
hrSWInstalledName,['vim-tiny-2:8.0.1453-1ubuntu1.1']
hrSWInstalledName,['wamerican-2017.08.24-1']
hrSWInstalledName,['wbrazilian-3.0~beta4-20']
hrSWInstalledName,['wbritish-2017.08.24-1']
hrSWInstalledName,['wfrench-1.2.3-11build1']
hrSWInstalledName,['wget-1.19.4-1ubuntu2.2']
hrSWInstalledName,['whiptail-0.52.20-1ubuntu1']
hrSWInstalledName,['wireless-regdb-2018.05.09-0ubuntu1~18.04.1']
hrSWInstalledName,['wireless-tools-30~pre9-12ubuntu1']
hrSWInstalledName,['wireshark-2.6.10-1~ubuntu18.04.0']
hrSWInstalledName,['wireshark-common-2.6.10-1~ubuntu18.04.0']
hrSWInstalledName,['wireshark-qt-2.6.10-1~ubuntu18.04.0']
hrSWInstalledName,['witalian-1.8']
hrSWInstalledName,['wmctrl-1.07-7build1']
hrSWInstalledName,['wngerman-20161207-4']
hrSWInstalledName,['wogerman-1:2-33']
hrSWInstalledName,['wpasupplicant-2:2.6-15ubuntu2.3']
hrSWInstalledName,['wportuguese-20171225-1']
hrSWInstalledName,['wspanish-1.0.27']
hrSWInstalledName,['wswiss-20161207-4']
hrSWInstalledName,['x11-apps-7.7+6ubuntu1']
hrSWInstalledName,['x11-common-1:7.7+19ubuntu7.1']
hrSWInstalledName,['x11-session-utils-7.7+2build1']
hrSWInstalledName,['x11-utils-7.7+3build1']
hrSWInstalledName,['x11-xkb-utils-7.7+3ubuntu0.18.04.1']
hrSWInstalledName,['x11-xserver-utils-7.7+7build1']
hrSWInstalledName,['xapps-common-1.4.8+tina']
hrSWInstalledName,['xauth-1:1.0.10-1']
hrSWInstalledName,['xbitmaps-1.1.1-2']
hrSWInstalledName,['xbrlapi-5.5-4ubuntu2.0.1']
hrSWInstalledName,['xdg-desktop-portal-1.0.3-0ubuntu0.2']
hrSWInstalledName,['xdg-desktop-portal-gtk-1.0.2-0ubuntu1.1']
hrSWInstalledName,['xdg-user-dirs-0.17-1ubuntu1']
hrSWInstalledName,['xdg-user-dirs-gtk-0.10-2']
hrSWInstalledName,['xdg-utils-1.1.2-1ubuntu2.3']
hrSWInstalledName,['xed-2.2.3+tina']
hrSWInstalledName,['xed-common-2.2.3+tina']
hrSWInstalledName,['xed-dbg-2.2.3+tina']
hrSWInstalledName,['xfce4-appfinder-4.12.0-2ubuntu2']
hrSWInstalledName,['xfce4-cpufreq-plugin-1.1.3-1']
hrSWInstalledName,['xfce4-datetime-plugin-0.7.0-1ubuntu1']
hrSWInstalledName,['xfce4-dict-0.8.0-1']
hrSWInstalledName,['xfce4-eyes-plugin-4.5.0-1']
hrSWInstalledName,['xfce4-indicator-plugin-2.3.4-0ubuntu1']
hrSWInstalledName,['xfce4-mailwatch-plugin-1.2.0-2ubuntu2']
hrSWInstalledName,['xfce4-notifyd-0.4.2-0ubuntu2']
hrSWInstalledName,['xfce4-panel-4.12.2-1ubuntu1mint2']
hrSWInstalledName,['xfce4-places-plugin-1.7.0-3']
hrSWInstalledName,['xfce4-power-manager-1.6.1-0ubuntu1mint1']
hrSWInstalledName,['xfce4-power-manager-data-1.6.1-0ubuntu1mint1']
hrSWInstalledName,['xfce4-power-manager-plugins-1.6.1-0ubuntu1mint1']
hrSWInstalledName,['xfce4-pulseaudio-plugin-0.4.1-0ubuntu1mint1']
hrSWInstalledName,['xfce4-quicklauncher-plugin-1.9.4-11build1']
hrSWInstalledName,['xfce4-screenshooter-1.8.2-2']
hrSWInstalledName,['xfce4-screenshooter-plugin-1.8.2-2']
hrSWInstalledName,['xfce4-session-4.12.1-3ubuntu3']
hrSWInstalledName,['xfce4-settings-4.12.4-0ubuntu0.18.04.1']
hrSWInstalledName,['xfce4-statusnotifier-plugin-0.2.1-0ubuntu1']
hrSWInstalledName,['xfce4-systemload-plugin-1:1.2.1-0ubuntu1']
hrSWInstalledName,['xfce4-taskmanager-1.2.0-0ubuntu1']
hrSWInstalledName,['xfce4-terminal-0.8.7.4-0ubuntu0.18.04.1']
hrSWInstalledName,['xfce4-time-out-plugin-1.0.2-0ubuntu1']
hrSWInstalledName,['xfce4-timer-plugin-1.6.0-1build1']
hrSWInstalledName,['xfce4-verve-plugin-1.1.0-1']
hrSWInstalledName,['xfce4-volumed-0.2.0-0ubuntu2']
hrSWInstalledName,['xfce4-weather-plugin-0.8.11-0ubuntu0.18.04.1']
hrSWInstalledName,['xfce4-whiskermenu-plugin-2.3.2-0ppa1~bionic']
hrSWInstalledName,['xfce4-xkb-plugin-1:0.8.1-1']
hrSWInstalledName,['xfconf-4.12.1-1']
hrSWInstalledName,['xfdesktop4-4.12.3-4ubuntu2']
hrSWInstalledName,['xfdesktop4-data-4.12.3-4ubuntu2']
hrSWInstalledName,['xfonts-base-1:1.0.4+nmu1']
hrSWInstalledName,['xfonts-encodings-1:1.0.4-2']
hrSWInstalledName,['xfonts-scalable-1:1.0.3-1.1']
hrSWInstalledName,['xfonts-utils-1:7.7+6']
hrSWInstalledName,['xfsprogs-4.9.0+nmu1ubuntu2']
hrSWInstalledName,['xfwm4-4.13.0-2~downgrade-4.12.5-1ubuntu0.18.04.1+tara']
hrSWInstalledName,['xinit-1.3.4-3ubuntu3']
hrSWInstalledName,['xinput-1.6.2-1build1']
hrSWInstalledName,['xkb-data-2.23.1-1ubuntu1']
hrSWInstalledName,['xml-core-0.18']
hrSWInstalledName,['xorg-1:7.7+19ubuntu7.1']
hrSWInstalledName,['xorg-docs-core-1:1.7.1-1.1']
hrSWInstalledName,['xplayer-2.2.2+tina']
hrSWInstalledName,['xplayer-common-2.2.2+tina']
hrSWInstalledName,['xplayer-dbg-2.2.2+tina']
hrSWInstalledName,['xplayer-plugins-2.2.2+tina']
hrSWInstalledName,['xreader-2.2.3+tina']
hrSWInstalledName,['xreader-common-2.2.3+tina']
hrSWInstalledName,['xreader-dbg-2.2.3+tina']
hrSWInstalledName,['xserver-common-2:1.19.6-1ubuntu4.3']
hrSWInstalledName,['xserver-xephyr-2:1.19.6-1ubuntu4.3']
hrSWInstalledName,['xserver-xorg-1:7.7+19ubuntu7.1']
hrSWInstalledName,['xserver-xorg-core-2:1.19.6-1ubuntu4.3']
hrSWInstalledName,['xserver-xorg-input-all-1:7.7+19ubuntu7.1']
hrSWInstalledName,['xserver-xorg-input-libinput-0.27.1-1']
hrSWInstalledName,['xserver-xorg-input-synaptics-1.9.0-1ubuntu1']
hrSWInstalledName,['xserver-xorg-input-wacom-1:0.36.1-0ubuntu1']
hrSWInstalledName,['xserver-xorg-legacy-2:1.19.6-1ubuntu4.3']
hrSWInstalledName,['xserver-xorg-video-all-1:7.7+19ubuntu7.1']
hrSWInstalledName,['xserver-xorg-video-amdgpu-18.0.1-1']
hrSWInstalledName,['xserver-xorg-video-ati-1:18.0.1-1']
hrSWInstalledName,['xserver-xorg-video-fbdev-1:0.4.4-1build6']
hrSWInstalledName,['xserver-xorg-video-intel-2:2.99.917+git20171229-1']
hrSWInstalledName,['xserver-xorg-video-nouveau-1:1.0.15-2']
hrSWInstalledName,['xserver-xorg-video-qxl-0.1.5-2build1']
hrSWInstalledName,['xserver-xorg-video-radeon-1:18.0.1-1']
hrSWInstalledName,['xserver-xorg-video-vesa-1:2.3.4-1build3']
hrSWInstalledName,['xserver-xorg-video-vmware-1:13.2.1-1build1']
hrSWInstalledName,['xul-ext-lightning-1:60.8.0+build1-0ubuntu0.18.04.1']
hrSWInstalledName,['xviewer-2.2.1+tina']
hrSWInstalledName,['xviewer-dbg-2.2.1+tina']
hrSWInstalledName,['xviewer-plugins-1.2.0+tara']
hrSWInstalledName,['xwayland-2:1.19.6-1ubuntu4.3']
hrSWInstalledName,['xxd-2:8.0.1453-1ubuntu1.1']
hrSWInstalledName,['xz-utils-5.2.2-1.3']
hrSWInstalledName,['yelp-3.26.0-1ubuntu2mint1']
hrSWInstalledName,['yelp-xsl-3.20.1-4']
hrSWInstalledName,['zenity-3.28.1-1']
hrSWInstalledName,['zenity-common-3.28.1-1']
hrSWInstalledName,['zip-3.0-11build1']
hrSWInstalledName,['zlib1g-1:1.2.11.dfsg-0ubuntu2']
hrSWInstalledName,['zlib1g-dev-1:1.2.11.dfsg-0ubuntu2']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
hrSWInstalledID,['.0.0']
